what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487669975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487674902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487743247
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403487746040
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1403487746217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487784397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487791634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487793834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487796953
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403487803798
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1403487803965
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403487806184
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1403487806328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403487809412
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1403487809569
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403487820705
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1403487820880
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403487826227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487829013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487831547
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1403487831561
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1403487831636
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1403487831662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487833343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403487834949
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403487842290
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1403487842472
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1403487842498
