what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385455699405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385455700486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385455724795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385455741715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385465993008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385465994068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385525657778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385525658780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385525667980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543145967
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385543149444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543159505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543163372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543164853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543168694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543169707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543343347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543356207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385543426973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385546994364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385546996158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385554594192
